timeframe,name,change in price,port,product,std from avg
30d,61%印度粉矿品牌价格：连云港（日）,144.0,Lianyungang,61%印度粉矿,1.1766008855730299
40d,61%印度粉矿品牌价格：连云港（日）,168.0,Lianyungang,61%印度粉矿,1.3253180902814206
50d,61%印度粉矿品牌价格：连云港（日）,178.0,Lianyungang,61%印度粉矿,1.4885942361411892
60d,61%印度粉矿品牌价格：连云港（日）,199.0,Lianyungang,61%印度粉矿,1.63244251938368
5d,62%印度粉矿品牌价格：连云港（日）,-10.0,Lianyungang,62%印度粉矿,-0.9056241156018859
10d,62%印度粉矿品牌价格：连云港（日）,27.0,Lianyungang,62%印度粉矿,0.2652923192390736
15d,62%印度粉矿品牌价格：连云港（日）,61.0,Lianyungang,62%印度粉矿,0.7325107417470919
20d,62%印度粉矿品牌价格：连云港（日）,41.0,Lianyungang,62%印度粉矿,1.0086363848872664
25d,62%印度粉矿品牌价格：连云港（日）,96.0,Lianyungang,62%印度粉矿,1.1458115679714254
30d,62%印度粉矿品牌价格：连云港（日）,144.0,Lianyungang,62%印度粉矿,1.14815971291857
40d,62%印度粉矿品牌价格：连云港（日）,168.0,Lianyungang,62%印度粉矿,1.2977112829783979
50d,62%印度粉矿品牌价格：连云港（日）,178.0,Lianyungang,62%印度粉矿,1.4625736444358044
60d,62%印度粉矿品牌价格：连云港（日）,199.0,Lianyungang,62%印度粉矿,1.6075899371510343
5d,63%印度粉矿品牌价格：连云港（日）,-10.0,Lianyungang,63%印度粉矿,-0.9056241156018859
10d,63%印度粉矿品牌价格：连云港（日）,27.0,Lianyungang,63%印度粉矿,0.2652923192390736
15d,63%印度粉矿品牌价格：连云港（日）,61.0,Lianyungang,63%印度粉矿,0.7325107417470919
20d,63%印度粉矿品牌价格：连云港（日）,41.0,Lianyungang,63%印度粉矿,1.0086363848872664
25d,63%印度粉矿品牌价格：连云港（日）,91.0,Lianyungang,63%印度粉矿,1.1566732318730024
30d,63%印度粉矿品牌价格：连云港（日）,139.0,Lianyungang,63%印度粉矿,1.165607443339198
40d,63%印度粉矿品牌价格：连云港（日）,163.0,Lianyungang,63%印度粉矿,1.3106978156699622
50d,63%印度粉矿品牌价格：连云港（日）,173.0,Lianyungang,63%印度粉矿,1.4723920954637002
60d,63%印度粉矿品牌价格：连云港（日）,194.0,Lianyungang,63%印度粉矿,1.6148237611642176
5d,63.5%印度粉矿品牌价格：连云港（日）,-10.0,Lianyungang,63.5%印度粉矿,-0.9056241156018859
10d,63.5%印度粉矿品牌价格：连云港（日）,27.0,Lianyungang,63.5%印度粉矿,0.2652923192390736
15d,63.5%印度粉矿品牌价格：连云港（日）,61.0,Lianyungang,63.5%印度粉矿,0.7325107417470919
20d,63.5%印度粉矿品牌价格：连云港（日）,41.0,Lianyungang,63.5%印度粉矿,1.0086363848872664
25d,63.5%印度粉矿品牌价格：连云港（日）,91.0,Lianyungang,63.5%印度粉矿,1.1566732318730024
30d,63.5%印度粉矿品牌价格：连云港（日）,134.0,Lianyungang,63.5%印度粉矿,1.1823406329128086
40d,63.5%印度粉矿品牌价格：连云港（日）,158.0,Lianyungang,63.5%印度粉矿,1.3287609420454771
50d,63.5%印度粉矿品牌价格：连云港（日）,168.0,Lianyungang,63.5%印度粉矿,1.4880067286279637
60d,63.5%印度粉矿品牌价格：连云港（日）,189.0,Lianyungang,63.5%印度粉矿,1.6279276130666818
5d,63%纽曼筛后块品牌价格：连云港（日）,13.0,Lianyungang,63%纽曼筛后块,0.17559931028629244
10d,63%纽曼筛后块品牌价格：连云港（日）,42.0,Lianyungang,63%纽曼筛后块,0.9376920111369663
15d,63%纽曼筛后块品牌价格：连云港（日）,58.0,Lianyungang,63%纽曼筛后块,1.200435643626796
20d,63%纽曼筛后块品牌价格：连云港（日）,67.0,Lianyungang,63%纽曼筛后块,1.416210938305634
25d,63%纽曼筛后块品牌价格：连云港（日）,111.0,Lianyungang,63%纽曼筛后块,1.4503634152588185
30d,63%纽曼筛后块品牌价格：连云港（日）,134.0,Lianyungang,63%纽曼筛后块,1.4910296535201797
40d,63%纽曼筛后块品牌价格：连云港（日）,159.0,Lianyungang,63%纽曼筛后块,1.6134274623226117
50d,63%纽曼筛后块品牌价格：连云港（日）,169.0,Lianyungang,63%纽曼筛后块,1.7557787101949103
60d,63%纽曼筛后块品牌价格：连云港（日）,189.0,Lianyungang,63%纽曼筛后块,1.9006739648944357
5d,60%RTX粉品牌价格：连云港（日）,6.0,Lianyungang,60%RTX粉,-0.271225401448328
10d,60%RTX粉品牌价格：连云港（日）,58.0,Lianyungang,60%RTX粉,0.7956678185424977
15d,60%RTX粉品牌价格：连云港（日）,91.0,Lianyungang,60%RTX粉,1.0623606851591618
20d,60%RTX粉品牌价格：连云港（日）,80.0,Lianyungang,60%RTX粉,1.3377627273422423
25d,60%RTX粉品牌价格：连云港（日）,131.0,Lianyungang,60%RTX粉,1.4980392854534832
30d,60%RTX粉品牌价格：连云港（日）,179.0,Lianyungang,60%RTX粉,1.470799283128061
40d,60%RTX粉品牌价格：连云港（日）,206.0,Lianyungang,60%RTX粉,1.6013767884512804
50d,60%RTX粉品牌价格：连云港（日）,202.0,Lianyungang,60%RTX粉,1.7617541371621115
60d,60%RTX粉品牌价格：连云港（日）,249.0,Lianyungang,60%RTX粉,1.906647565117522
5d,61%印度粉矿品牌价格：南通港（日）,-10.0,Nantong,61%印度粉矿,-0.9056241156018859
10d,61%印度粉矿品牌价格：南通港（日）,18.0,Nantong,61%印度粉矿,0.0239884882877755
15d,61%印度粉矿品牌价格：南通港（日）,42.0,Nantong,61%印度粉矿,0.6367683129108394
20d,61%印度粉矿品牌价格：南通港（日）,32.0,Nantong,61%印度粉矿,0.9152288358170055
25d,61%印度粉矿品牌价格：南通港（日）,91.0,Nantong,61%印度粉矿,0.9975325100994373
30d,61%印度粉矿品牌价格：南通港（日）,136.0,Nantong,61%印度粉矿,1.000617881455367
40d,61%印度粉矿品牌价格：南通港（日）,161.0,Nantong,61%印度粉矿,1.1782449181661097
50d,61%印度粉矿品牌价格：南通港（日）,169.0,Nantong,61%印度粉矿,1.354467401138731
60d,61%印度粉矿品牌价格：南通港（日）,191.0,Nantong,61%印度粉矿,1.5017127995103345
5d,62%印度粉矿品牌价格：南通港（日）,-10.0,Nantong,62%印度粉矿,-0.9056241156018859
10d,62%印度粉矿品牌价格：南通港（日）,18.0,Nantong,62%印度粉矿,0.0239884882877755
15d,62%印度粉矿品牌价格：南通港（日）,42.0,Nantong,62%印度粉矿,0.6367683129108394
20d,62%印度粉矿品牌价格：南通港（日）,32.0,Nantong,62%印度粉矿,0.9152288358170055
25d,62%印度粉矿品牌价格：南通港（日）,91.0,Nantong,62%印度粉矿,0.9975325100994373
30d,62%印度粉矿品牌价格：南通港（日）,136.0,Nantong,62%印度粉矿,1.000617881455367
40d,62%印度粉矿品牌价格：南通港（日）,161.0,Nantong,62%印度粉矿,1.1782449181661097
50d,62%印度粉矿品牌价格：南通港（日）,169.0,Nantong,62%印度粉矿,1.354467401138731
60d,62%印度粉矿品牌价格：南通港（日）,191.0,Nantong,62%印度粉矿,1.5017127995103345
5d,63%印度粉矿品牌价格：南通港（日）,-10.0,Nantong,63%印度粉矿,-0.9056241156018859
10d,63%印度粉矿品牌价格：南通港（日）,18.0,Nantong,63%印度粉矿,0.0239884882877755
15d,63%印度粉矿品牌价格：南通港（日）,42.0,Nantong,63%印度粉矿,0.6367683129108394
20d,63%印度粉矿品牌价格：南通港（日）,32.0,Nantong,63%印度粉矿,0.9152288358170055
25d,63%印度粉矿品牌价格：南通港（日）,91.0,Nantong,63%印度粉矿,0.9975325100994373
30d,63%印度粉矿品牌价格：南通港（日）,136.0,Nantong,63%印度粉矿,1.000617881455367
40d,63%印度粉矿品牌价格：南通港（日）,161.0,Nantong,63%印度粉矿,1.1782449181661097
50d,63%印度粉矿品牌价格：南通港（日）,169.0,Nantong,63%印度粉矿,1.354467401138731
60d,63%印度粉矿品牌价格：南通港（日）,191.0,Nantong,63%印度粉矿,1.5017127995103345
5d,63.5%印度粉矿品牌价格：南通港（日）,-10.0,Nantong,63.5%印度粉矿,-0.9056241156018859
10d,63.5%印度粉矿品牌价格：南通港（日）,18.0,Nantong,63.5%印度粉矿,0.0239884882877755
15d,63.5%印度粉矿品牌价格：南通港（日）,42.0,Nantong,63.5%印度粉矿,0.6367683129108394
20d,63.5%印度粉矿品牌价格：南通港（日）,32.0,Nantong,63.5%印度粉矿,0.9152288358170055
25d,63.5%印度粉矿品牌价格：南通港（日）,91.0,Nantong,63.5%印度粉矿,0.9975325100994373
30d,63.5%印度粉矿品牌价格：南通港（日）,136.0,Nantong,63.5%印度粉矿,1.000617881455367
40d,63.5%印度粉矿品牌价格：南通港（日）,161.0,Nantong,63.5%印度粉矿,1.1782449181661097
50d,63.5%印度粉矿品牌价格：南通港（日）,169.0,Nantong,63.5%印度粉矿,1.354467401138731
60d,63.5%印度粉矿品牌价格：南通港（日）,191.0,Nantong,63.5%印度粉矿,1.5017127995103345
5d,62%巴粗（SSFT）品牌价格：南通港（日）,5.0,Nantong,62%巴粗（SSFT）,0.4472135954999579
10d,62%巴粗（SSFT）品牌价格：南通港（日）,50.0,Nantong,62%巴粗（SSFT）,0.9258208715719717
15d,62%巴粗（SSFT）品牌价格：南通港（日）,87.0,Nantong,62%巴粗（SSFT）,1.08848663063826
20d,62%巴粗（SSFT）品牌价格：南通港（日）,75.0,Nantong,62%巴粗（SSFT）,1.355000677311505
25d,62%巴粗（SSFT）品牌价格：南通港（日）,135.0,Nantong,62%巴粗（SSFT）,1.4752992290088143
30d,62%巴粗（SSFT）品牌价格：南通港（日）,164.0,Nantong,62%巴粗（SSFT）,1.4982999617360075
40d,62%巴粗（SSFT）品牌价格：南通港（日）,192.0,Nantong,62%巴粗（SSFT）,1.6150241106379895
50d,62%巴粗（SSFT）品牌价格：南通港（日）,188.0,Nantong,62%巴粗（SSFT）,1.7920876834213826
60d,62%巴粗（SSFT）品牌价格：南通港（日）,233.0,Nantong,62%巴粗（SSFT）,1.931197350639612
5d,63%巴西块矿品牌价格：南通港（日）,25.0,Nantong,63%巴西块矿,0.4472135954999579
10d,63%巴西块矿品牌价格：南通港（日）,71.0,Nantong,63%巴西块矿,1.063271558056759
15d,63%巴西块矿品牌价格：南通港（日）,97.0,Nantong,63%巴西块矿,1.3028519238254483
20d,63%巴西块矿品牌价格：南通港（日）,89.0,Nantong,63%巴西块矿,1.5893414656621978
25d,63%巴西块矿品牌价格：南通港（日）,141.0,Nantong,63%巴西块矿,1.6839084832077713
30d,63%巴西块矿品牌价格：南通港（日）,154.0,Nantong,63%巴西块矿,1.7630955569550109
40d,63%巴西块矿品牌价格：南通港（日）,163.0,Nantong,63%巴西块矿,1.9945162733774515
50d,63%巴西块矿品牌价格：南通港（日）,179.0,Nantong,63%巴西块矿,2.166381138154248
60d,63%巴西块矿品牌价格：南通港（日）,213.0,Nantong,63%巴西块矿,2.237672196988661
5d,65%卡拉加斯粉品牌价格：南通港（日）,5.0,Nantong,65%卡拉加斯粉,0.4472135954999579
10d,65%卡拉加斯粉品牌价格：南通港（日）,57.0,Nantong,65%卡拉加斯粉,0.946309903459181
15d,65%卡拉加斯粉品牌价格：南通港（日）,79.0,Nantong,65%卡拉加斯粉,1.2275857813357098
20d,65%卡拉加斯粉品牌价格：南通港（日）,75.0,Nantong,65%卡拉加斯粉,1.5087441938581714
25d,65%卡拉加斯粉品牌价格：南通港（日）,135.0,Nantong,65%卡拉加斯粉,1.5894865166422931
30d,65%卡拉加斯粉品牌价格：南通港（日）,171.0,Nantong,65%卡拉加斯粉,1.5680253418951693
40d,65%卡拉加斯粉品牌价格：南通港（日）,190.0,Nantong,65%卡拉加斯粉,1.6887181158410296
50d,65%卡拉加斯粉品牌价格：南通港（日）,186.0,Nantong,65%卡拉加斯粉,1.8623423154408858
60d,65%卡拉加斯粉品牌价格：南通港（日）,247.0,Nantong,65%卡拉加斯粉,1.962496101305576
5d,57%杨迪粉品牌价格：南通港（日）,5.0,Nantong,57%杨迪粉,-0.23904572186687872
10d,57%杨迪粉品牌价格：南通港（日）,48.0,Nantong,57%杨迪粉,0.8098458488052316
15d,57%杨迪粉品牌价格：南通港（日）,97.0,Nantong,57%杨迪粉,0.9933469184577252
20d,57%杨迪粉品牌价格：南通港（日）,83.0,Nantong,57%杨迪粉,1.276046062846114
25d,57%杨迪粉品牌价格：南通港（日）,140.0,Nantong,57%杨迪粉,1.390501364515031
30d,57%杨迪粉品牌价格：南通港（日）,174.0,Nantong,57%杨迪粉,1.4389991301611
40d,57%杨迪粉品牌价格：南通港（日）,187.0,Nantong,57%杨迪粉,1.6290421883461235
50d,57%杨迪粉品牌价格：南通港（日）,188.0,Nantong,57%杨迪粉,1.8222462475730838
60d,57%杨迪粉品牌价格：南通港（日）,255.0,Nantong,57%杨迪粉,1.9148482390200523
5d,61%麦克粉品牌价格：南通港（日）,3.0,Nantong,61%麦克粉,-0.0975900072948755
10d,61%麦克粉品牌价格：南通港（日）,52.0,Nantong,61%麦克粉,0.8800816306811072
15d,61%麦克粉品牌价格：南通港（日）,77.0,Nantong,61%麦克粉,1.1358393045620667
20d,61%麦克粉品牌价格：南通港（日）,73.0,Nantong,61%麦克粉,1.4097514630853403
25d,61%麦克粉品牌价格：南通港（日）,133.0,Nantong,61%麦克粉,1.4721980413100946
30d,61%麦克粉品牌价格：南通港（日）,184.0,Nantong,61%麦克粉,1.4210143949224028
40d,61%麦克粉品牌价格：南通港（日）,199.0,Nantong,61%麦克粉,1.5436532199502553
50d,61%麦克粉品牌价格：南通港（日）,194.0,Nantong,61%麦克粉,1.7214014721819122
60d,61%麦克粉品牌价格：南通港（日）,236.0,Nantong,61%麦克粉,1.8783902838341269
5d,62.5%纽曼粉品牌价格：南通港（日）,7.0,Nantong,62.5%纽曼粉,0.04894087842325077
10d,62.5%纽曼粉品牌价格：南通港（日）,59.0,Nantong,62.5%纽曼粉,0.9034601336485539
15d,62.5%纽曼粉品牌价格：南通港（日）,89.0,Nantong,62.5%纽曼粉,1.1695077035756456
20d,62.5%纽曼粉品牌价格：南通港（日）,73.0,Nantong,62.5%纽曼粉,1.4411967451656822
25d,62.5%纽曼粉品牌价格：南通港（日）,136.0,Nantong,62.5%纽曼粉,1.5395989551557685
30d,62.5%纽曼粉品牌价格：南通港（日）,183.0,Nantong,62.5%纽曼粉,1.5043201802772674
40d,62.5%纽曼粉品牌价格：南通港（日）,202.0,Nantong,62.5%纽曼粉,1.6134401303079198
50d,62.5%纽曼粉品牌价格：南通港（日）,191.0,Nantong,62.5%纽曼粉,1.8010348416377884
60d,62.5%纽曼粉品牌价格：南通港（日）,233.0,Nantong,62.5%纽曼粉,1.9638922361287694
5d,58.5%混合粉品牌价格：南通港（日）,17.0,Nantong,58.5%混合粉,0.6431520226485928
10d,58.5%混合粉品牌价格：南通港（日）,67.0,Nantong,58.5%混合粉,1.0533459945807635
15d,58.5%混合粉品牌价格：南通港（日）,89.0,Nantong,58.5%混合粉,1.3372831692006688
20d,58.5%混合粉品牌价格：南通港（日）,79.0,Nantong,58.5%混合粉,1.638671661301049
25d,58.5%混合粉品牌价格：南通港（日）,113.0,Nantong,58.5%混合粉,1.7999983550946685
30d,58.5%混合粉品牌价格：南通港（日）,147.0,Nantong,58.5%混合粉,1.8281709729588267
40d,58.5%混合粉品牌价格：南通港（日）,165.0,Nantong,58.5%混合粉,1.9482500930857893
50d,58.5%混合粉品牌价格：南通港（日）,164.0,Nantong,58.5%混合粉,2.10822066485691
60d,58.5%混合粉品牌价格：南通港（日）,195.0,Nantong,58.5%混合粉,2.247565395456129
5d,61.5%PB粉品牌价格：南通港（日）,2.0,Nantong,61.5%PB粉,-0.36901248321153307
10d,61.5%PB粉品牌价格：南通港（日）,51.0,Nantong,61.5%PB粉,0.8485868651906453
15d,61.5%PB粉品牌价格：南通港（日）,77.0,Nantong,61.5%PB粉,1.1179910423164832
20d,61.5%PB粉品牌价格：南通港（日）,73.0,Nantong,61.5%PB粉,1.3877396579470274
25d,61.5%PB粉品牌价格：南通港（日）,132.0,Nantong,61.5%PB粉,1.4548524096932298
30d,61.5%PB粉品牌价格：南通港（日）,179.0,Nantong,61.5%PB粉,1.4172446027915049
40d,61.5%PB粉品牌价格：南通港（日）,194.0,Nantong,61.5%PB粉,1.5499615872796988
50d,61.5%PB粉品牌价格：南通港（日）,189.0,Nantong,61.5%PB粉,1.7288974017442007
60d,61.5%PB粉品牌价格：南通港（日）,230.0,Nantong,61.5%PB粉,1.8874446560096148
5d,62.5%PB块品牌价格：南通港（日）,25.0,Nantong,62.5%PB块,0.4472135954999579
10d,62.5%PB块品牌价格：南通港（日）,62.0,Nantong,62.5%PB块,1.082355119271566
15d,62.5%PB块品牌价格：南通港（日）,81.0,Nantong,62.5%PB块,1.352968075708845
20d,62.5%PB块品牌价格：南通港（日）,70.0,Nantong,62.5%PB块,1.647111322744062
25d,62.5%PB块品牌价格：南通港（日）,122.0,Nantong,62.5%PB块,1.708118039955657
30d,62.5%PB块品牌价格：南通港（日）,145.0,Nantong,62.5%PB块,1.7323805392881249
40d,62.5%PB块品牌价格：南通港（日）,165.0,Nantong,62.5%PB块,1.8506574033006769
50d,62.5%PB块品牌价格：南通港（日）,172.0,Nantong,62.5%PB块,1.9913459343576603
60d,62.5%PB块品牌价格：南通港（日）,208.0,Nantong,62.5%PB块,2.0865394653363034
5d,56.5%超特粉品牌价格：南通港（日）,9.0,Nantong,56.5%超特粉,0.11180339887499371
10d,56.5%超特粉品牌价格：南通港（日）,49.0,Nantong,56.5%超特粉,0.9267848948147448
15d,56.5%超特粉品牌价格：南通港（日）,83.0,Nantong,56.5%超特粉,1.156528184588388
20d,56.5%超特粉品牌价格：南通港（日）,70.0,Nantong,56.5%超特粉,1.4356472004432972
25d,56.5%超特粉品牌价格：南通港（日）,109.0,Nantong,56.5%超特粉,1.6013487033985203
30d,56.5%超特粉品牌价格：南通港（日）,126.0,Nantong,56.5%超特粉,1.686238069184335
40d,56.5%超特粉品牌价格：南通港（日）,146.0,Nantong,56.5%超特粉,1.8383290979419418
50d,56.5%超特粉品牌价格：南通港（日）,154.0,Nantong,56.5%超特粉,1.9999782025919166
60d,56.5%超特粉品牌价格：南通港（日）,196.0,Nantong,56.5%超特粉,2.0699086163269507
5d,61%巴粗（SFNG）品牌价格：南通港（日）,5.0,Nantong,61%巴粗（SFNG）,0.4472135954999579
10d,61%巴粗（SFNG）品牌价格：南通港（日）,50.0,Nantong,61%巴粗（SFNG）,0.9258208715719717
15d,61%巴粗（SFNG）品牌价格：南通港（日）,79.0,Nantong,61%巴粗（SFNG）,1.1274981395280572
20d,61%巴粗（SFNG）品牌价格：南通港（日）,70.0,Nantong,61%巴粗（SFNG）,1.3954683371726124
25d,61%巴粗（SFNG）品牌价格：南通港（日）,130.0,Nantong,61%巴粗（SFNG）,1.4845954814312299
